Source,Target,Weight
94m3k1n9,Nicolai-s,1
94m3k1n9,sipa,1
Nicolai-s,sipa,1
luke-jr,burger2,3
burger2,94m3k1n9,1
94m3k1n9,luke-jr,1
luke-jr,robbak,4
luke-jr,scottie,1
robbak,burger2,1
robbak,laanwj,5
robbak,scottie,1
robbak,sipa,3
burger2,scottie,1
laanwj,scottie,3
scottie,sipa,2
luke-jr,gtklocker,1
laanwj,gtklocker,1
Diapolo,nkrowlan,1
laanwj,nkrowlan,1
nkrowlan,gmaxwell,1
Diapolo,grant-olson,1
sipa,grant-olson,2
94m3k1n9,Diapolo,1
sipa,snabb,1
sipa,silvioq,1
snabb,silvioq,1
gavinandresen,skruger,1
gavinandresen,bananas2,2
gavinandresen,philsong,1
gavinandresen,jonasschnelli,11
luke-jr,skruger,1
luke-jr,bananas2,2
luke-jr,philsong,1
luke-jr,jonasschnelli,62
skruger,laanwj,1
skruger,bananas2,1
skruger,philsong,1
skruger,jonasschnelli,1
laanwj,bananas2,2
laanwj,philsong,1
bananas2,philsong,1
bananas2,jonasschnelli,2
philsong,jonasschnelli,1
Diapolo,timmc,1
laanwj,timmc,1
gmaxwell,r2p2,1
gmaxwell,freewil,1
gmaxwell,QingjingJing,1
r2p2,luke-jr,1
r2p2,freewil,1
r2p2,jonasschnelli,1
r2p2,QingjingJing,1
luke-jr,freewil,1
luke-jr,QingjingJing,1
freewil,jonasschnelli,1
freewil,QingjingJing,1
jonasschnelli,QingjingJing,1
gmaxwell,str4d,3
gmaxwell,Fonta1n3,1
gmaxwell,adamjonas,1
laanwj,str4d,3
laanwj,Fonta1n3,2
sipa,str4d,2
sipa,Fonta1n3,1
sipa,adamjonas,9
str4d,Fonta1n3,1
str4d,adamjonas,1
Fonta1n3,adamjonas,1
bjmgeek,Diapolo,1
luke-jr,Tectract,1
gavinandresen,Tectract,1
Tectract,sipa,1
laanwj,Rishodi,1
Rishodi,luke-jr,1
Rishodi,Diapolo,1
Rishodi,cozz,1
luke-jr,cozz,5
Diapolo,cozz,4
Diapolo,axet,1
Diapolo,vindicatorr,1
sipa,axet,1
sipa,vindicatorr,1
axet,gavinandresen,1
axet,gmaxwell,1
axet,vindicatorr,1
gavinandresen,vindicatorr,1
gmaxwell,vindicatorr,1
hughdavenport,gmaxwell,1
hughdavenport,laanwj,1
luke-jr,old-c-coder,1
luke-jr,theuni,16
old-c-coder,theuni,1
sipa,theuni,33
sipa,whitslack,5
rebroad,whitslack,3
jgarzik,whitslack,3
laanwj,whitslack,4
Diapolo,adamjonas,1
gavinandresen,zainmw91,1
gavinandresen,shamoons,3
gavinandresen,h0jeZvgoxFepBQ2C,2
gavinandresen,thebalaa,1
gavinandresen,woeisme,1
gavinandresen,nikolajsheller,1
gavinandresen,chevdor,1
gavinandresen,raamdev,1
gavinandresen,tahoeboarder909,1
gavinandresen,mapalmalemus,1
sipa,qubez,5
sipa,zainmw91,1
sipa,shamoons,1
sipa,h0jeZvgoxFepBQ2C,4
sipa,thebalaa,1
sipa,woeisme,1
sipa,nikolajsheller,1
sipa,chevdor,1
sipa,raamdev,1
sipa,tahoeboarder909,1
sipa,fanquake,60
sipa,mapalmalemus,1
qubez,zainmw91,1
qubez,h0jeZvgoxFepBQ2C,1
qubez,thebalaa,1
qubez,woeisme,1
qubez,nikolajsheller,1
qubez,gmaxwell,2
qubez,chevdor,1
qubez,raamdev,1
qubez,tahoeboarder909,1
qubez,fanquake,2
qubez,mapalmalemus,1
qubez,TheBlueMatt,1
zainmw91,shamoons,1
zainmw91,h0jeZvgoxFepBQ2C,1
zainmw91,thebalaa,1
zainmw91,woeisme,1
zainmw91,nikolajsheller,1
zainmw91,gmaxwell,1
zainmw91,chevdor,1
zainmw91,raamdev,1
zainmw91,tahoeboarder909,1
zainmw91,fanquake,1
zainmw91,mapalmalemus,1
zainmw91,TheBlueMatt,1
shamoons,h0jeZvgoxFepBQ2C,1
shamoons,thebalaa,1
shamoons,woeisme,1
shamoons,nikolajsheller,1
shamoons,gmaxwell,1
shamoons,chevdor,1
shamoons,raamdev,1
shamoons,tahoeboarder909,1
shamoons,fanquake,1
shamoons,mapalmalemus,1
h0jeZvgoxFepBQ2C,thebalaa,1
h0jeZvgoxFepBQ2C,woeisme,1
h0jeZvgoxFepBQ2C,nikolajsheller,1
h0jeZvgoxFepBQ2C,gmaxwell,3
h0jeZvgoxFepBQ2C,chevdor,1
h0jeZvgoxFepBQ2C,raamdev,1
h0jeZvgoxFepBQ2C,tahoeboarder909,1
h0jeZvgoxFepBQ2C,fanquake,2
h0jeZvgoxFepBQ2C,mapalmalemus,1
thebalaa,woeisme,1
thebalaa,nikolajsheller,1
thebalaa,gmaxwell,1
thebalaa,chevdor,1
thebalaa,raamdev,1
thebalaa,tahoeboarder909,1
thebalaa,fanquake,1
thebalaa,mapalmalemus,1
thebalaa,TheBlueMatt,1
woeisme,nikolajsheller,1
woeisme,gmaxwell,1
woeisme,chevdor,1
woeisme,raamdev,1
woeisme,tahoeboarder909,1
woeisme,fanquake,1
woeisme,mapalmalemus,1
woeisme,TheBlueMatt,1
nikolajsheller,gmaxwell,1
nikolajsheller,chevdor,1
nikolajsheller,raamdev,1
nikolajsheller,tahoeboarder909,1
nikolajsheller,fanquake,1
nikolajsheller,mapalmalemus,1
nikolajsheller,TheBlueMatt,1
gmaxwell,chevdor,1
gmaxwell,raamdev,1
gmaxwell,tahoeboarder909,1
gmaxwell,mapalmalemus,1
chevdor,raamdev,1
chevdor,tahoeboarder909,1
chevdor,fanquake,1
chevdor,mapalmalemus,1
chevdor,TheBlueMatt,1
raamdev,tahoeboarder909,1
raamdev,fanquake,1
raamdev,mapalmalemus,1
raamdev,TheBlueMatt,1
tahoeboarder909,fanquake,1
tahoeboarder909,mapalmalemus,1
tahoeboarder909,TheBlueMatt,1
fanquake,mapalmalemus,1
fanquake,TheBlueMatt,18
mapalmalemus,TheBlueMatt,1
paulproteus,sipa,1
luke-jr,extr0p,1
luke-jr,vertoe,1
luke-jr,ali1234,1
sipa,vertoe,1
sipa,ali1234,1
extr0p,vertoe,1
extr0p,jgarzik,1
extr0p,ali1234,1
vertoe,laanwj,1
vertoe,jgarzik,1
vertoe,ali1234,1
laanwj,ali1234,1
jgarzik,ali1234,1
laanwj,schildbach,5
grue0,schildbach,1
gavinandresen,phelixbtc,1
phelixbtc,laanwj,1
gmaxwell,hrobbins,1
gmaxwell,tobypinder,1
hrobbins,tobypinder,1
PartTimeLegend,freewil,1
gavinandresen,jeremysawicki,1
jeremysawicki,sipa,1
jeremysawicki,laanwj,1
PartTimeLegend,crmn111,1
PartTimeLegend,fresheneesz,1
PartTimeLegend,nickgogerty,1
PartTimeLegend,sressler,1
PartTimeLegend,laanwj,1
crmn111,fresheneesz,1
crmn111,nickgogerty,1
crmn111,sressler,1
crmn111,laanwj,1
fresheneesz,nickgogerty,1
fresheneesz,sressler,1
fresheneesz,laanwj,2
nickgogerty,sressler,1
nickgogerty,laanwj,1
sressler,laanwj,1
robbak,gavinandresen,4
PartTimeLegend,gmaxwell,1
PartTimeLegend,jgarzik,1
gavinandresen,tobypinder,1
gavinandresen,Comodore1,1
tobypinder,laanwj,1
tobypinder,Comodore1,1
laanwj,Comodore1,1
gmaxwell,dcousens,8
dcousens,sipa,24
dcousens,laanwj,28
qubez,rebroad,2
jonasschnelli,fanquake,83
Diapolo,Viceroy,1
Diapolo,staplezjay,1
qubez,Viceroy,1
qubez,staplezjay,1
Viceroy,sipa,1
Viceroy,laanwj,1
Viceroy,staplezjay,1
sipa,staplezjay,1
laanwj,staplezjay,1
Diapolo,simon-liu,1
Diapolo,bitnews,1
Diapolo,arnuschky,1
Diapolo,bobjansen,1
simon-liu,luke-jr,1
simon-liu,bitnews,1
simon-liu,arnuschky,1
simon-liu,bobjansen,1
simon-liu,laanwj,1
luke-jr,bitnews,1
luke-jr,arnuschky,1
luke-jr,bobjansen,1
bitnews,arnuschky,1
bitnews,bobjansen,1
bitnews,laanwj,1
arnuschky,bobjansen,1
arnuschky,laanwj,1
bobjansen,laanwj,1
laanwj,FourthDr,1
laanwj,raymliu,1
FourthDr,dcousens,1
FourthDr,raymliu,1
dcousens,raymliu,1
Diapolo,robbak,1
gmaxwell,robbak,2
rebroad,robbak,2
Diapolo,zyv,1
sipa,zyv,1
laanwj,zyv,1
hank,frespa81,1
hank,Diapolo,1
hank,anddam,1
hank,sipa,2
hank,gavinandresen,1
frespa81,Diapolo,1
frespa81,anddam,1
frespa81,sipa,1
frespa81,gavinandresen,1
Diapolo,anddam,2
anddam,sipa,2
anddam,gavinandresen,2
xeverse,fanquake,1
Diapolo,theuni,18
qubez,jonasschnelli,1
jonasschnelli,shamoons,2
solicomo,JustinAiken,1
solicomo,Diapolo,1
solicomo,Quisamor,1
solicomo,antonio081014,1
solicomo,ghost,1
solicomo,jonasschnelli,1
solicomo,orb,1
solicomo,gavinandresen,1
solicomo,shamoons,1
solicomo,pianist,1
solicomo,Agera-S,1
solicomo,achillesuk,1
JustinAiken,Diapolo,1
JustinAiken,Quisamor,1
JustinAiken,antonio081014,1
JustinAiken,ghost,1
JustinAiken,jonasschnelli,1
JustinAiken,orb,1
JustinAiken,gavinandresen,1
JustinAiken,shamoons,1
JustinAiken,pianist,1
JustinAiken,Agera-S,1
JustinAiken,achillesuk,1
Diapolo,Quisamor,1
Diapolo,antonio081014,1
Diapolo,orb,2
Diapolo,pianist,1
Diapolo,Agera-S,1
Diapolo,achillesuk,1
Quisamor,antonio081014,1
Quisamor,ghost,1
Quisamor,jonasschnelli,1
Quisamor,orb,1
Quisamor,gavinandresen,1
Quisamor,shamoons,1
Quisamor,pianist,1
Quisamor,Agera-S,1
Quisamor,achillesuk,1
antonio081014,ghost,1
antonio081014,jonasschnelli,1
antonio081014,orb,1
antonio081014,gavinandresen,1
antonio081014,shamoons,1
antonio081014,pianist,1
antonio081014,Agera-S,1
antonio081014,achillesuk,1
ghost,jonasschnelli,21
ghost,orb,1
ghost,gavinandresen,10
ghost,shamoons,1
ghost,pianist,1
ghost,Agera-S,1
ghost,achillesuk,1
jonasschnelli,orb,1
jonasschnelli,pianist,1
jonasschnelli,Agera-S,1
jonasschnelli,achillesuk,1
orb,gavinandresen,2
orb,shamoons,1
orb,pianist,1
orb,Agera-S,1
orb,achillesuk,1
gavinandresen,pianist,1
gavinandresen,Agera-S,1
gavinandresen,achillesuk,1
shamoons,pianist,1
shamoons,Agera-S,1
shamoons,achillesuk,1
pianist,Agera-S,1
pianist,achillesuk,1
Agera-S,achillesuk,1
sipa,rdponticelli,2
gmaxwell,rdponticelli,1
gmaxwell,cozz,3
rdponticelli,laanwj,1
rdponticelli,cozz,1
gmaxwell,adrelanos,1
adrelanos,laanwj,1
jeffmendoza,gmaxwell,1
jeffmendoza,sipa,1
jeffmendoza,nemysis,1
jeffmendoza,luke-jr,1
jeffmendoza,robbak,1
jeffmendoza,xmj,1
jeffmendoza,gavinandresen,1
jeffmendoza,jgarzik,1
jeffmendoza,laanwj,1
gmaxwell,nemysis,1
gmaxwell,xmj,1
sipa,nemysis,1
sipa,xmj,1
nemysis,luke-jr,1
nemysis,robbak,1
nemysis,xmj,1
nemysis,gavinandresen,1
nemysis,jgarzik,1
nemysis,laanwj,1
luke-jr,xmj,1
robbak,xmj,1
robbak,jgarzik,1
xmj,gavinandresen,1
xmj,jgarzik,1
xmj,laanwj,1
ghost,ryepdx,1
ghost,webwakko,1
sipa,ryepdx,1
sipa,webwakko,1
gavinandresen,ryepdx,1
gavinandresen,webwakko,1
ryepdx,webwakko,1
sipa,Zenitur,1
Zenitur,laanwj,3
jonasschnelli,L2G,1
yhaenggi,laanwj,1
schildbach,jonasschnelli,1
luke-jr,grbgout,1
luke-jr,pzskc383,1
grbgout,pzskc383,1
grbgout,Diapolo,1
grbgout,laanwj,1
pzskc383,Diapolo,1
pzskc383,laanwj,1
sipa,swills,1
fanquake,swills,1
swills,Diapolo,1
Diapolo,kiplingw,1
jonasschnelli,kiplingw,1
kiplingw,laanwj,1
luke-jr,Sjors,12
luke-jr,ryan-mars,1
luke-jr,2xic,1
gavinandresen,Sjors,2
gavinandresen,ryan-mars,1
gavinandresen,2xic,1
Sjors,ryan-mars,1
Sjors,2xic,1
Sjors,fanquake,22
ryan-mars,2xic,1
ryan-mars,fanquake,1
2xic,fanquake,1
sipa,bitcoinstarter,1
sipa,partsoven,1
bitcoinstarter,Diapolo,1
bitcoinstarter,gavinandresen,1
bitcoinstarter,laanwj,1
bitcoinstarter,partsoven,1
Diapolo,partsoven,1
gavinandresen,partsoven,1
laanwj,partsoven,1
Diapolo,ag346,1
Diapolo,neilneyman,1
ag346,jgarzik,1
ag346,neilneyman,1
jgarzik,neilneyman,1
sipa,rstarkov,1
sipa,mkonecny,1
sipa,MiRAGE-101,1
luke-jr,rstarkov,1
luke-jr,mkonecny,1
luke-jr,MiRAGE-101,1
luke-jr,christophebiocca,3
robbak,rstarkov,1
robbak,mkonecny,1
robbak,MiRAGE-101,1
robbak,christophebiocca,1
rstarkov,gavinandresen,1
rstarkov,laanwj,1
rstarkov,mkonecny,1
rstarkov,MiRAGE-101,1
rstarkov,christophebiocca,1
gavinandresen,mkonecny,1
gavinandresen,MiRAGE-101,1
gavinandresen,christophebiocca,4
laanwj,mkonecny,1
laanwj,MiRAGE-101,1
mkonecny,MiRAGE-101,1
mkonecny,christophebiocca,1
MiRAGE-101,christophebiocca,1
sipa,felipelalli,2
felipelalli,gmaxwell,3
jgarzik,Krellan,1
sipa,Krellan,1
laanwj,MorbZ,1
laanwj,handsomegui,1
sipa,MorbZ,1
sipa,handsomegui,1
gmaxwell,MorbZ,1
gmaxwell,handsomegui,1
Diapolo,MorbZ,1
Diapolo,handsomegui,1
jonasschnelli,MorbZ,1
jonasschnelli,handsomegui,1
jonasschnelli,TheBlueMatt,40
jonasschnelli,MarcoFalke,173
MorbZ,handsomegui,1
MorbZ,TheBlueMatt,1
MorbZ,MarcoFalke,1
handsomegui,TheBlueMatt,1
handsomegui,MarcoFalke,1
Diapolo,pjbrito,1
Diapolo,planetp,1
pjbrito,fanquake,1
pjbrito,planetp,1
pjbrito,laanwj,1
fanquake,planetp,1
planetp,laanwj,1
grue0,alanast1,1
grue0,ghost,1
grue0,Krellan,1
grue0,qubez,1
grue0,zootreeves,1
grue0,fanquake,1
grue0,o-jasper,1
gavinandresen,alanast1,1
gavinandresen,Krellan,1
gavinandresen,zootreeves,1
gavinandresen,o-jasper,1
alanast1,laanwj,1
alanast1,ghost,1
alanast1,Krellan,1
alanast1,qubez,1
alanast1,zootreeves,1
alanast1,fanquake,1
alanast1,o-jasper,1
laanwj,Krellan,1
laanwj,zootreeves,1
laanwj,o-jasper,2
ghost,Krellan,1
ghost,qubez,1
ghost,zootreeves,1
ghost,fanquake,7
ghost,o-jasper,1
Krellan,qubez,1
Krellan,zootreeves,1
Krellan,fanquake,1
Krellan,o-jasper,1
qubez,zootreeves,1
qubez,o-jasper,1
zootreeves,fanquake,1
zootreeves,o-jasper,1
fanquake,o-jasper,1
luke-jr,n1bor,1
gmaxwell,n1bor,1
fanquake,hjfreyer,1
fanquake,FrankLo,1
fanquake,tuaris,1
fanquake,platypii,1
hjfreyer,Diapolo,1
hjfreyer,laanwj,1
hjfreyer,FrankLo,1
hjfreyer,tuaris,1
hjfreyer,platypii,1
Diapolo,FrankLo,1
Diapolo,tuaris,1
Diapolo,platypii,1
laanwj,FrankLo,1
laanwj,tuaris,2
laanwj,platypii,1
FrankLo,tuaris,1
FrankLo,platypii,1
FrankLo,sipa,1
tuaris,platypii,1
tuaris,sipa,1
platypii,sipa,1
Diapolo,thisisgil,1
gmaxwell,thisisgil,1
gavinandresen,thisisgil,1
gavinandresen,MarcoFalke,10
thisisgil,MarcoFalke,1
laanwj,promag,44
ghost,promag,5
ghost,MarcoFalke,22
luke-jr,whitslack,3
gmaxwell,whitslack,3
gavinandresen,goldbit89,1
gavinandresen,gsn2dd,1
goldbit89,Diapolo,1
goldbit89,fanquake,1
goldbit89,laanwj,2
goldbit89,gsn2dd,1
Diapolo,gsn2dd,1
fanquake,gsn2dd,1
laanwj,gsn2dd,1
laanwj,smoothrunnings,1
fanquake,edam,1
fanquake,patrickb1991,1
fanquake,Schmollen,1
fanquake,pstratem,4
fanquake,dyzz,1
fanquake,epros,1
fanquake,jerith666,1
fanquake,bc4-old-c-coder,1
sipa,edam,1
sipa,patrickb1991,1
sipa,Schmollen,1
sipa,dyzz,1
sipa,epros,1
sipa,jerith666,1
gmaxwell,edam,1
gmaxwell,patrickb1991,1
gmaxwell,Schmollen,1
gmaxwell,pstratem,10
gmaxwell,dyzz,1
gmaxwell,epros,1
gmaxwell,jerith666,1
gmaxwell,bc4-old-c-coder,1
edam,Diapolo,1
edam,patrickb1991,1
edam,Schmollen,1
edam,pstratem,1
edam,dyzz,1
edam,epros,1
edam,jerith666,1
edam,bc4-old-c-coder,1
Diapolo,patrickb1991,1
Diapolo,Schmollen,1
Diapolo,dyzz,1
Diapolo,epros,1
Diapolo,jerith666,1
patrickb1991,Schmollen,1
patrickb1991,pstratem,1
patrickb1991,dyzz,1
patrickb1991,epros,1
patrickb1991,jerith666,1
patrickb1991,bc4-old-c-coder,1
Schmollen,pstratem,1
Schmollen,dyzz,1
Schmollen,epros,1
Schmollen,jerith666,1
Schmollen,bc4-old-c-coder,1
pstratem,dyzz,1
pstratem,epros,1
pstratem,jerith666,1
pstratem,bc4-old-c-coder,1
dyzz,epros,1
dyzz,jerith666,1
dyzz,bc4-old-c-coder,1
epros,jerith666,1
epros,bc4-old-c-coder,1
jerith666,bc4-old-c-coder,1
wtogami,subSTRATA,1
wtogami,Alex-van-der-Peet,1
wtogami,laanwj,11
subSTRATA,Alex-van-der-Peet,1
subSTRATA,laanwj,1
Alex-van-der-Peet,laanwj,1
luke-jr,hasib145,1
laanwj,hasib145,1
hasib145,jgarzik,1
laanwj,medoix,1
Nerzahd,jonasschnelli,1
Nerzahd,medoix,1
Nerzahd,fanquake,1
jonasschnelli,medoix,2
medoix,fanquake,1
ashleyholman,gmaxwell,1
ashleyholman,rebroad,4
orb,gmaxwell,1
orb,gdvine,1
orb,jgarzik,1
orb,luke-jr,1
orb,dpkp,1
orb,mikehearn,1
orb,medicinebottle,1
orb,sipa,1
orb,face,1
orb,wtogami,1
orb,sheldonth,1
orb,wKovacs64,1
orb,fanquake,1
orb,jrmithdobbs,1
orb,hyc,1
orb,sigkill,1
orb,throughnothing,1
orb,victoredwardocallaghan,1
orb,rescrv,1
orb,madthanu,1
orb,pstratem,1
orb,mrgitbit,1
orb,h0jeZvgoxFepBQ2C,1
orb,norn,1
orb,laanwj,1
gmaxwell,gdvine,1
gmaxwell,dpkp,1
gmaxwell,mikehearn,7
gmaxwell,medicinebottle,1
gmaxwell,face,1
gmaxwell,wtogami,5
gmaxwell,sheldonth,1
gmaxwell,wKovacs64,1
gmaxwell,jrmithdobbs,1
gmaxwell,hyc,1
gmaxwell,sigkill,1
gmaxwell,throughnothing,1
gmaxwell,victoredwardocallaghan,1
gmaxwell,rescrv,1
gmaxwell,madthanu,1
gmaxwell,mrgitbit,1
gmaxwell,norn,1
gdvine,Diapolo,2
gdvine,gavinandresen,2
gdvine,jgarzik,1
gdvine,luke-jr,2
gdvine,dpkp,1
gdvine,mikehearn,1
gdvine,medicinebottle,1
gdvine,sipa,1
gdvine,face,1
gdvine,wtogami,1
gdvine,sheldonth,1
gdvine,wKovacs64,1
gdvine,fanquake,3
gdvine,jrmithdobbs,1
gdvine,hyc,1
gdvine,sigkill,1
gdvine,throughnothing,1
gdvine,victoredwardocallaghan,1
gdvine,rescrv,1
gdvine,madthanu,1
gdvine,pstratem,1
gdvine,mrgitbit,1
gdvine,h0jeZvgoxFepBQ2C,1
gdvine,norn,1
gdvine,laanwj,2
Diapolo,dpkp,1
Diapolo,mikehearn,3
Diapolo,medicinebottle,1
Diapolo,face,1
Diapolo,wtogami,5
Diapolo,sheldonth,1
Diapolo,wKovacs64,1
Diapolo,jrmithdobbs,1
Diapolo,hyc,1
Diapolo,sigkill,1
Diapolo,throughnothing,1
Diapolo,victoredwardocallaghan,1
Diapolo,rescrv,1
Diapolo,madthanu,1
Diapolo,mrgitbit,1
Diapolo,h0jeZvgoxFepBQ2C,1
Diapolo,norn,1
gavinandresen,dpkp,1
gavinandresen,mikehearn,4
gavinandresen,medicinebottle,1
gavinandresen,face,1
gavinandresen,wtogami,1
gavinandresen,sheldonth,1
gavinandresen,wKovacs64,1
gavinandresen,hyc,1
gavinandresen,sigkill,2
gavinandresen,throughnothing,1
gavinandresen,victoredwardocallaghan,1
gavinandresen,rescrv,2
gavinandresen,madthanu,1
gavinandresen,pstratem,3
gavinandresen,mrgitbit,1
gavinandresen,norn,1
jgarzik,dpkp,1
jgarzik,mikehearn,4
jgarzik,medicinebottle,1
jgarzik,face,1
jgarzik,wtogami,4
jgarzik,sheldonth,1
jgarzik,wKovacs64,1
jgarzik,fanquake,2
jgarzik,jrmithdobbs,1
jgarzik,hyc,2
jgarzik,sigkill,1
jgarzik,throughnothing,1
jgarzik,victoredwardocallaghan,1
jgarzik,rescrv,1
jgarzik,madthanu,1
jgarzik,pstratem,4
jgarzik,mrgitbit,1
jgarzik,norn,1
luke-jr,dpkp,1
luke-jr,mikehearn,4
luke-jr,medicinebottle,1
luke-jr,face,1
luke-jr,wtogami,8
luke-jr,sheldonth,1
luke-jr,wKovacs64,1
luke-jr,jrmithdobbs,1
luke-jr,hyc,1
luke-jr,sigkill,1
luke-jr,throughnothing,1
luke-jr,victoredwardocallaghan,1
luke-jr,rescrv,1
luke-jr,madthanu,1
luke-jr,pstratem,9
luke-jr,mrgitbit,1
luke-jr,h0jeZvgoxFepBQ2C,3
luke-jr,norn,1
dpkp,mikehearn,1
dpkp,medicinebottle,1
dpkp,sipa,1
dpkp,face,1
dpkp,wtogami,1
dpkp,sheldonth,1
dpkp,wKovacs64,1
dpkp,fanquake,1
dpkp,jrmithdobbs,1
dpkp,hyc,1
dpkp,sigkill,1
dpkp,throughnothing,1
dpkp,victoredwardocallaghan,1
dpkp,rescrv,1
dpkp,madthanu,1
dpkp,pstratem,1
dpkp,mrgitbit,1
dpkp,h0jeZvgoxFepBQ2C,1
dpkp,norn,1
dpkp,laanwj,1
mikehearn,medicinebottle,1
mikehearn,sipa,6
mikehearn,face,1
mikehearn,wtogami,1
mikehearn,sheldonth,1
mikehearn,wKovacs64,1
mikehearn,fanquake,3
mikehearn,jrmithdobbs,1
mikehearn,hyc,1
mikehearn,sigkill,1
mikehearn,throughnothing,1
mikehearn,victoredwardocallaghan,1
mikehearn,rescrv,1
mikehearn,madthanu,1
mikehearn,pstratem,1
mikehearn,mrgitbit,1
mikehearn,h0jeZvgoxFepBQ2C,1
mikehearn,norn,1
mikehearn,laanwj,7
medicinebottle,sipa,1
medicinebottle,face,1
medicinebottle,wtogami,1
medicinebottle,sheldonth,1
medicinebottle,wKovacs64,1
medicinebottle,fanquake,1
medicinebottle,jrmithdobbs,1
medicinebottle,hyc,1
medicinebottle,sigkill,1
medicinebottle,throughnothing,1
medicinebottle,victoredwardocallaghan,1
medicinebottle,rescrv,1
medicinebottle,madthanu,1
medicinebottle,pstratem,1
medicinebottle,mrgitbit,1
medicinebottle,h0jeZvgoxFepBQ2C,1
medicinebottle,norn,1
medicinebottle,laanwj,1
sipa,face,1
sipa,wtogami,7
sipa,sheldonth,1
sipa,wKovacs64,1
sipa,hyc,2
sipa,sigkill,1
sipa,throughnothing,1
sipa,victoredwardocallaghan,1
sipa,rescrv,1
sipa,madthanu,1
sipa,mrgitbit,1
sipa,norn,1
face,wtogami,1
face,sheldonth,1
face,wKovacs64,1
face,fanquake,1
face,jrmithdobbs,1
face,hyc,1
face,sigkill,1
face,throughnothing,1
face,victoredwardocallaghan,1
face,rescrv,1
face,madthanu,1
face,pstratem,1
face,mrgitbit,1
face,h0jeZvgoxFepBQ2C,1
face,norn,1
face,laanwj,1
wtogami,sheldonth,1
wtogami,wKovacs64,1
wtogami,fanquake,3
wtogami,jrmithdobbs,1
wtogami,hyc,1
wtogami,sigkill,1
wtogami,throughnothing,1
wtogami,victoredwardocallaghan,1
wtogami,rescrv,1
wtogami,madthanu,1
wtogami,pstratem,1
wtogami,mrgitbit,1
wtogami,h0jeZvgoxFepBQ2C,1
wtogami,norn,1
sheldonth,wKovacs64,1
sheldonth,fanquake,1
sheldonth,jrmithdobbs,1
sheldonth,hyc,1
sheldonth,sigkill,1
sheldonth,throughnothing,1
sheldonth,victoredwardocallaghan,1
sheldonth,rescrv,1
sheldonth,madthanu,1
sheldonth,pstratem,1
sheldonth,mrgitbit,1
sheldonth,h0jeZvgoxFepBQ2C,1
sheldonth,norn,1
sheldonth,laanwj,1
wKovacs64,fanquake,1
wKovacs64,jrmithdobbs,1
wKovacs64,hyc,1
wKovacs64,sigkill,1
wKovacs64,throughnothing,1
wKovacs64,victoredwardocallaghan,1
wKovacs64,rescrv,1
wKovacs64,madthanu,1
wKovacs64,pstratem,1
wKovacs64,mrgitbit,1
wKovacs64,h0jeZvgoxFepBQ2C,1
wKovacs64,norn,1
wKovacs64,laanwj,1
fanquake,jrmithdobbs,1
fanquake,hyc,1
fanquake,sigkill,1
fanquake,throughnothing,1
fanquake,victoredwardocallaghan,1
fanquake,rescrv,1
fanquake,madthanu,1
fanquake,mrgitbit,1
fanquake,norn,1
jrmithdobbs,hyc,1
jrmithdobbs,sigkill,1
jrmithdobbs,throughnothing,1
jrmithdobbs,victoredwardocallaghan,1
jrmithdobbs,rescrv,1
jrmithdobbs,madthanu,1
jrmithdobbs,pstratem,1
jrmithdobbs,mrgitbit,1
jrmithdobbs,h0jeZvgoxFepBQ2C,1
jrmithdobbs,norn,1
jrmithdobbs,laanwj,1
hyc,sigkill,1
hyc,throughnothing,1
hyc,victoredwardocallaghan,1
hyc,rescrv,1
hyc,madthanu,1
hyc,pstratem,2
hyc,mrgitbit,1
hyc,h0jeZvgoxFepBQ2C,1
hyc,norn,1
hyc,laanwj,1
sigkill,throughnothing,1
sigkill,victoredwardocallaghan,1
sigkill,rescrv,2
sigkill,madthanu,1
sigkill,pstratem,1
sigkill,mrgitbit,1
sigkill,h0jeZvgoxFepBQ2C,1
sigkill,norn,1
sigkill,laanwj,2
throughnothing,victoredwardocallaghan,1
throughnothing,rescrv,1
throughnothing,madthanu,1
throughnothing,pstratem,1
throughnothing,mrgitbit,1
throughnothing,h0jeZvgoxFepBQ2C,1
throughnothing,norn,1
throughnothing,laanwj,1
victoredwardocallaghan,rescrv,1
victoredwardocallaghan,madthanu,1
victoredwardocallaghan,pstratem,1
victoredwardocallaghan,mrgitbit,1
victoredwardocallaghan,h0jeZvgoxFepBQ2C,1
victoredwardocallaghan,norn,1
victoredwardocallaghan,laanwj,1
rescrv,madthanu,1
rescrv,pstratem,1
rescrv,mrgitbit,1
rescrv,h0jeZvgoxFepBQ2C,1
rescrv,norn,1
rescrv,laanwj,2
madthanu,pstratem,1
madthanu,mrgitbit,1
madthanu,h0jeZvgoxFepBQ2C,1
madthanu,norn,1
madthanu,laanwj,1
pstratem,mrgitbit,1
pstratem,h0jeZvgoxFepBQ2C,1
pstratem,norn,1
mrgitbit,h0jeZvgoxFepBQ2C,1
mrgitbit,norn,1
mrgitbit,laanwj,1
h0jeZvgoxFepBQ2C,norn,1
norn,laanwj,1
laanwj,jordan314,1
laanwj,helderdb,1
sigkill,jordan314,1
sigkill,helderdb,1
gavinandresen,jordan314,1
gavinandresen,helderdb,1
jordan314,rescrv,1
jordan314,helderdb,1
rescrv,helderdb,1
sipa,fturco,1
Diapolo,fturco,1
laanwj,fturco,1
fturco,jonasschnelli,1
fturco,MarcoFalke,1
